objectID,creator,post_comment,est_depth,photo_time,alternative_loc,location_longitude,location_latitude,photo_date,guessSource,guessCause,image1
326,,"April 2020 Full Moon
",,22:18,,-73.8340997,40.6553976,4/9/2020,,,
327,,"April 2020 Full Moon
",,22:17,,-73.822285,40.6060743,4/9/2020,,,
328,,"April 2020 Full Moon
",,22:00,,-73.8207538,40.6059224,4/9/2020,,,
329,,"April 2020 Full Moon
",,14:06,,-73.7894915,40.8493367,4/9/2020,,,
330,,"April 2020 Full Moon
",,11:26,,-73.8184167,40.6093784,4/9/2020,,,
331,,"April 2020 Full Moon
",,11:00,,-73.8319184,40.6585661,4/9/2020,,,
332,,"April 2020 Full Moon
",,01:00,,-73.7894915,40.8493367,4/9/2020,,,
333,,"April 2020 Full Moon
",,23:16,,-73.8170871,40.6082466,4/8/2020,,,
334,,"April 2020 Full Moon
",,22:24,,-73.8222,40.6025289,4/8/2020,,,
335,,"April 2020 Full Moon
",,22:22,,-73.8162378,40.6065352,4/8/2020,,,
336,,"April 2020 Full Moon
",,22:18,,-73.8187536,40.6094969,4/8/2020,,,
337,,"April 2020 Full Moon
",,22:16,,-73.8174611,40.6090505,4/8/2020,,,
338,,"April 2020 Full Moon
",,21:38,,-73.830685,40.6598226,4/8/2020,,,
339,,"April 2020 Full Moon
",,21:35,,-73.8311333,40.6547333,4/8/2020,,,
340,,"April 2020 Full Moon
",,21:31,,-73.8299991,40.6514361,4/8/2020,,,
341,,"April 2020 Full Moon
",,21:27,,-73.8340997,40.6553976,4/8/2020,,,
342,,"April 2020 Full Moon
",,20:55,,-73.8229525,40.6018981,4/8/2020,,,
343,,,,20:40,,-73.8300335,40.6519121,4/8/2020,,,
344,,,,20:20,,-73.8299991,40.6514361,4/8/2020,,,
345,,,,20:12,,-73.8299991,40.6514361,4/8/2020,,,
346,,,,20:40,,-73.8300335,40.6519121,4/7/2020,,,
347,,,,20:31,,-73.8184167,40.6093784,4/7/2020,,,
348,,,,20:12,,-73.8299991,40.6514361,4/7/2020,,,
349,,,,06:00,,-73.8184167,40.6093784,4/5/2020,,,
350,,,,18:00,,-73.8184167,40.6093784,4/4/2020,,,
351,,,,06:00,,-73.8184167,40.6093784,4/4/2020,,,
352,,,,20:05,,-73.984274,40.5790096,2/13/2020,,,
353,,,,15:07,,-73.8048773,40.8618472,1/25/2020,,,
354,,,,12:00,,-73.7968498,40.86901523,1/25/2020,,,
355,,,,12:00,,-73.7894915,40.8493367,1/25/2020,,,
356,,,,12:00,,-73.8050028,40.861902,1/25/2020,,,
357,,,,14:10,,-73.8050028,40.861902,12/30/2019,,,
358,,,,14:00,,-73.7894915,40.8493367,12/30/2019,,,
359,,,,08:20,,-73.8312233,40.6586786,12/14/2019,,,
360,,,,07:00,,-73.8179902,40.6092339,11/24/2019,,,
361,,,,08:17,,-73.7883563,40.5921175,11/13/2019,,,
362,,,,10:44,,-73.8300654,40.651424,10/31/2019,,,
363,,,,13:49,,-73.5820508609272,40.7795943499391,10/29/2019,,,
364,,,,12:20,,-73.8301374,40.6534197,10/29/2019,,,
365,,,,11:27,,-73.8298905,40.6514408,10/29/2019,,,
366,,,,10:23,,-73.8336044,40.6566131,10/29/2019,,,
367,,,,10:20,,-73.8163115,40.6065836,10/29/2019,,,
368,,,,10:11,,-73.8291791,40.6520389,10/29/2019,,,
369,,,,10:10,,-73.8332532,40.6583927,10/29/2019,,,
370,,,,10:10,,-73.8329885,40.65842,10/29/2019,,,
371,,,,09:55,,-73.8304933,40.6533622,10/29/2019,,,
372,,,,09:54,,-73.7891355,40.5941018,10/29/2019,,,
373,,,,09:53,,-73.8170632,40.6065296,10/29/2019,,,
374,,,,09:50,,-73.8302902,40.6535864,10/29/2019,,,
375,,,,09:50,,-73.8301147,40.6539366,10/29/2019,,,
376,,,,09:46,,-73.8288385,40.6520958,10/29/2019,,,
377,,,,09:45,,-73.830618,40.6528571,10/29/2019,,,
378,,,,09:38,,-73.817089,40.6089248,10/29/2019,,,
379,,,,09:36,,-73.8207549,40.6059226,10/29/2019,,,
380,,,,09:33,,-73.8315931,40.6543181,10/29/2019,,,
381,,,,09:30,,-73.8307401,40.6523229,10/29/2019,,"Rainfall_Water_pooling_from_dir,other. Fixing,Bulkhead,at,the,end,of,the,block",
382,,,,09:20,,-73.8378577,40.657727,10/29/2019,,,
383,,,,09:15,,-73.7890011,40.5921245,10/29/2019,,,
384,,,,09:30,,-73.8186307,40.609457,10/27/2019,,,
385,,,,09:06,,-73.8299877,40.651921,10/27/2019,,,
386,,,,08:50,,-73.8291816,40.6510496,10/27/2019,,,
387,,,,08:30,,-73.8311021,40.6586927,10/27/2019,,,
388,,,,08:20,,-73.8197724,40.6030105,10/27/2019,,,
389,,,,08:20,,-73.8301374,40.6534197,10/27/2019,,,
390,,,,08:20,,-73.8292926,40.6520213,10/27/2019,,,
391,,,,07:45,,-73.8336044,40.6566131,10/27/2019,,,
392,,,,07:45,,-73.8317401,40.6499525,10/27/2019,,,
393,,,,07:45,,-73.832798,40.6539577,10/27/2019,,,
394,,,,22:33,,-73.8310351,40.6587047,10/16/2019,,,
395,,,,22:19,,-73.8296614,40.6514775,10/16/2019,,,
396,,,,20:30,,-73.8199653,40.597841,10/12/2019,,,
397,,,,21:11,,-73.8291616,40.6535512,10/11/2019,,,
398,,,,21:06,,-73.8164437,40.6065805,10/11/2019,,,
399,,,,20:57,,-73.832239,40.6532531,10/11/2019,,,
400,,,,19:50,,-73.8214331,40.6031587,10/11/2019,,,
401,,,,19:50,,-73.8345206,40.6560879,10/11/2019,,,
402,,,,19:50,,-73.8215725,40.6059962,10/11/2019,,,
403,,,,19:05,,-73.8210779,40.6031258,10/11/2019,,,
404,,,,08:51,,-73.8307421,40.65383,10/11/2019,,,
405,,,,08:16,,-73.8183066,40.6093413,10/11/2019,,,
406,,,,08:10,,-73.8300447,40.6519117,10/11/2019,,,
407,,,,08:05,,-73.8289975,40.6562657,10/11/2019,,,
408,,,,07:57,,-73.8293492,40.6520113,10/11/2019,,,
409,,,,07:55,,-73.7903541,40.5918775,10/11/2019,,,
410,,,,07:46,,-73.7687446,40.5962928,10/11/2019,,,
411,,,,07:44,,-73.7677406,40.5963518,10/11/2019,,,
412,,,,07:30,,-73.8310789,40.6586341,10/11/2019,,,
425,,,,07:30,,-73.8300655,40.651424,10/11/2019,,,
426,,,,07:15,,-73.8179902,40.6092339,10/11/2019,,,
427,,,,06:55,,-73.8300447,40.6519117,10/11/2019,,,
428,,,,06:45,,-73.8217664,40.6031885,10/11/2019,,,
429,,,,22:14,,-73.8305347493741,40.6562143358476,10/10/2019,,,
430,,,,22:00,,-73.8300809,40.6534282,10/10/2019,,,
431,,,,20:37,,-73.8300809,40.6534282,10/10/2019,,,
432,,,,19:30,,-73.8162931,40.6065818,10/10/2019,,,
433,,,,19:30,,-73.8300809,40.6534282,10/10/2019,,,
434,,,,19:26,,-73.83023,40.6539195,10/10/2019,,,
435,,,,19:15,,-73.822719,40.6018791,10/10/2019,,,
436,,,,19:14,,-73.8170891,40.6082407,10/10/2019,,,
437,,,,19:12,,-73.8186307,40.609457,10/10/2019,,,
438,,,,19:10,,-73.8171961,40.6089583,10/10/2019,,,
439,,,,19:00,,-73.8185211,40.6094153,10/10/2019,,,
440,,,,19:00,,-73.8166877,40.6065652,10/10/2019,,,
441,,,,18:55,,-73.8184125,40.6093781,10/10/2019,,,
442,,,,18:45,,-73.83023,40.6539195,10/10/2019,,,
443,,,,18:42,,-73.8222854,40.6060722,10/10/2019,,,
444,,,,18:40,,-73.8311985,40.6591219,10/10/2019,,,
445,,,,18:39,,-73.8186307,40.609457,10/10/2019,,,
446,,,,18:33,,-73.8298905,40.6514408,10/10/2019,,,
447,,,,18:29,,-73.8163115,40.6065836,10/10/2019,,,
448,,,,18:26,,-73.8302726,40.6518792,10/10/2019,,,
449,,,,18:10,,-73.831035,40.6587047,10/10/2019,,,
450,,,,18:03,,-73.8218877,40.6031992,10/10/2019,,,
451,,,,18:00,,-73.8300809,40.6534282,10/10/2019,,,
452,,,,18:00,,-73.8213083,40.6024394,10/10/2019,,,
453,,,,18:00,,-73.8215502,40.6031696,10/10/2019,,,
454,,,,18:00,,-73.8300417,40.6529431,10/10/2019,,,
455,,,,17:49,,-73.8315149,40.6543855,10/10/2019,,,
456,,,,13:04,,-73.7882444,40.5921181,10/3/2019,,,
457,,,,11:48,,-73.7882444,40.5921181,10/1/2019,,,
458,,,,11:30,,-73.8298905,40.6514408,9/30/2019,,,
459,,,,11:00,,-73.8293492,40.6520113,9/30/2019,,,
460,,,,11:00,,-73.8297747,40.6514564,9/30/2019,,,
461,,,2.0,11:00,,-73.8308521,40.6528171,9/30/2019,,,
462,,,5.0,11:00,,-73.828616,40.6559819,9/30/2019,,,
463,,,,10:45,,-73.8289975,40.6562657,9/30/2019,,,
464,,,8.0,10:40,,-73.8300447,40.6519117,9/30/2019,,,
465,,,,10:28,,-73.7882444,40.5921181,9/30/2019,,,
466,,,,10:20,,-73.8309688,40.6537902,9/30/2019,,,
467,,,,10:16,,-73.8305148,40.6538741,9/30/2019,,,
468,,,,09:59,,-73.8293492,40.6520113,9/30/2019,,,
469,,,,09:59,,-73.8300809,40.6534282,9/30/2019,,,
470,,,,09:30,,-73.8307778,40.6591813,9/30/2019,,,
471,,,,21:00,,-73.8300655,40.651424,9/29/2019,,,
472,,,3.0,21:00,,-73.8308521,40.6528171,9/29/2019,,,
473,,,2.0,21:00,,-73.8319718,40.6583837,9/29/2019,,,
474,,,,20:43,,-73.8298905,40.6514408,9/29/2019,,,
475,,,,13:15,,-73.8384234,40.6612836,9/29/2019,,,
476,,,,10:10,,-73.8299107,40.6529593,9/29/2019,,,
477,,,,10:05,,-73.8296948,40.6519599,9/29/2019,,,
478,,,,09:58,,-73.8308552,40.6538093,9/29/2019,,,
479,,,,09:20,,-73.8194103,40.604391,9/29/2019,,,
480,,,,09:16,,-73.8188305,40.605443,9/29/2019,,,
481,,Combination with water from manhole,,09:15,,-73.8185639,40.6057818,9/29/2019,,,
482,,,,09:04,,-73.8216591,40.6031785,9/29/2019,,,
483,,,,09:00,,-73.8296614,40.6514776,9/29/2019,,,
484,,,3.0,09:00,,-73.8308521,40.6528171,9/29/2019,,,
485,,,,08:56,,-73.8193617,40.6029795,9/29/2019,,,
486,,"New DEP Infrastructure set in place
",,08:47,,-73.7882444,40.5921181,9/29/2019,,,
487,,,,08:47,,-73.8101076,40.5909602,9/29/2019,,,
488,,,,08:44,,-73.7685278,40.594998,9/29/2019,,,
489,,,,08:43,,-73.7676379,40.595345,9/29/2019,,,
490,,,,08:42,,-73.7677599,40.5966759,9/29/2019,,,
491,,,,08:38,,-73.7698497,40.5965399,9/29/2019,,,
492,,,,08:15,,-73.8010294,40.5967229,9/29/2019,,,
493,,,,21:00,,-73.8298905,40.6514408,9/28/2019,,,
494,,,,21:00,,-73.8296948,40.6519599,9/28/2019,,,
495,,,,21:00,,-73.8308834,40.653306,9/28/2019,,,
496,,,3.0,08:00,,-73.8308521,40.6528171,9/28/2019,,,
497,,,3.0,08:00,,-73.8302304,40.6513987,9/28/2019,,,
498,,,1.0,21:20,,-73.830597,40.6518376,9/27/2019,,,
499,,,1.0,21:20,,-73.8302304,40.6513987,9/27/2019,,,
500,,,,20:08,,-73.829793,40.6529802,9/27/2019,,,
501,,,,18:49,,-73.8341297,40.65412,9/27/2019,,,
502,,,,18:35,,-73.8329034,40.6582383,9/14/2019,,,
503,,,,17:43,,-73.8319718,40.6583837,9/27/2019,,,
504,,,1.0,09:30,,-73.8308521,40.6528171,9/27/2019,,,
505,,,1.0,09:30,,-73.8302304,40.6513987,9/27/2019,,,
506,,,,11:57,,-73.8300447,40.6519117,9/3/2019,,,
507,,,,15:29,,-74.0010814,40.5771214,9/2/2019,,,
508,,,,15:29,,-74.0017389,40.5747706,9/2/2019,,,
509,,,,13:55,,-73.8303871,40.6518691,9/2/2019,,,
510,,,,10:29,,-73.8300655,40.651424,9/1/2019,,,
511,,,,21:28,,-73.8192506,40.6029662,8/30/2019,,,
512,,,,09:10,,-73.8192506,40.6029662,8/30/2019,,,
513,,,,20:12,,-73.8198136,40.5976002,8/29/2019,,,
514,,,,19:59,,-73.8296614,40.6514776,8/29/2019,,,
515,,,,19:50,,-73.8298137,40.6519462,8/29/2019,,,
516,,,,19:47,,-73.8214331,40.6031587,8/29/2019,,,
517,,,,19:42,,-73.8288823,40.6562704,8/29/2019,,,
518,,,,19:36,,-73.8307245,40.6528439,8/28/2019,,,
519,,,,19:34,,-73.8306854,40.6587674,8/29/2019,,,
520,,,,19:34,,-73.8320373,40.6585452,8/29/2019,,,
521,,,,19:30,,-73.8312233,40.6586786,8/29/2019,,,
522,,,,19:28,,-73.8307778,40.6591813,8/29/2019,,,
523,,,,19:00,,-73.8192506,40.6029662,8/29/2019,,,
524,,,,18:54,,-73.818318,40.6058009,8/29/2019,,,
525,,,,18:48,,-73.8192506,40.6029662,8/29/2019,,,
526,,,,18:45,,-73.8227223,40.6032838,8/29/2019,,,
527,,,,18:44,,-73.8223543,40.6032488,8/29/2019,,,
528,,,,18:34,,-73.8213099,40.6052685,8/29/2019,,,
529,,,,17:58,,-73.7640887,40.5927776,8/29/2019,,,
530,,,,14:30,,-73.8303871,40.6518691,8/23/2019,,,
531,,,,14:30,,-73.8303871,40.6518691,8/23/2019,,,
532,,,,17:00,,-73.9975075,40.5752758,8/7/2019,,,
533,,,,21:33,,-73.8310789,40.6586341,8/1/2019,,,
534,,,,20:49,,-73.829793,40.6529802,8/1/2019,,,
535,,,,20:28,,-73.8306854,40.6587674,8/1/2019,,,
536,,,,20:25,,-73.8320587,40.6585365,8/1/2019,,,
537,,,,09:25,,-73.7891318,40.5941026,7/23/2019,,,
538,,,,20:33,,-73.8010644,40.5967628,7/15/2019,,"Storm_drain_Water_bubbling_up_f,other. Blocked,Storm,Drain",
539,,,,21:38,,-73.7891318,40.5941026,7/3/2019,,,
540,,,,21:23,,-73.8007295,40.5933215,7/3/2019,,,
541,,,,18:45,,-73.8317344,40.654183,5/15/2019,,,
542,,,,18:42,,-73.8310376,40.6587038,5/15/2019,,,
543,,,,18:31,,-73.8317344,40.654183,5/15/2019,,,
544,,,,18:11,,-73.8317344,40.654183,5/15/2019,,,
545,,,,17:43,,-73.8294078,40.6553739,5/15/2019,,,
546,,,,15:36,,-73.8320389,40.6586585,5/15/2019,,,
547,,,,09:11,,-73.8344954,40.6530422,5/5/2019,,,
548,,,8.0,21:26,,-73.8300623,40.6514245,4/18/2019,,,
549,,"Time now is 10:52 a.m. water line is approximately 14 feet from 120 survey marker
",,10:52,,-73.8162677,40.6085937,3/22/2019,,,
550,,,13.0,10:49,,-73.8167694,40.6087979,3/22/2019,,,
551,,,3.0,10:42,,-73.8180397,40.6085278,3/22/2019,,,
552,,,1.0,10:41,,-73.8182218,40.6085657,3/22/2019,,,
553,,,,10:39,,-73.8190448,40.6086718,3/22/2019,,,
554,,"Water line is 76 in east of the stop line on East 6th road. Time now is 10:38 a.m.
",,10:38,,-73.8189064,40.6095166,3/22/2019,,,
555,,,4.0,10:37,,-73.8170506,40.6083696,3/22/2019,,,
556,,,16.0,10:36,,-73.8185879,40.6094449,3/22/2019,,,
557,,,15.0,10:33,,-73.8179659,40.6091953,3/22/2019,,,
558,,,7.0,10:31,,-73.8181404,40.60889,3/22/2019,,,
559,,,7.0,10:17,,-73.8171654,40.6089579,3/22/2019,,,
560,,,,10:10,,-73.8299094,40.6529602,3/22/2019,,,
561,,"Water line is on West road. Approximately six feet from the 120 survey marker shown in picture
",,22:54,,-73.8163099,40.6086294,3/21/2019,,,
562,,,,22:52,,-73.8287642,40.6536144,3/21/2019,,,
563,,,15.0,22:51,,-73.8170043,40.6083448,3/21/2019,,,
564,,,5.0,22:49,,-73.816774,40.6087901,3/21/2019,,,
565,,,2.0,22:41,,-73.8182434,40.6085638,3/21/2019,,,
566,,,,22:36,,-73.8189577,40.6095445,3/21/2019,,,
567,,,18.0,22:33,,-73.8186069,40.6094327,3/27/2019,,,
568,,,,22:26,,-73.8179782,40.6091959,3/21/2019,,,
569,,,9.0,22:20,,-73.8171388,40.6089236,3/21/2019,,,
570,,Active waterflow between houses,,22:00,,-73.8174482,40.6090704,3/21/2019,,,
571,,,,16:05,,-73.789184,40.594082,3/21/2019,,,
572,,,,11:15,,-73.7891333,40.5939165,3/10/2019,,,
573,,,6.0,18:08,,-73.7880079,40.5921164,1/24/2019,,,
574,,,6.0,10:48,,-73.8216543,40.6045827,2/2/2019,,,
575,,,4.0,10:27,,-73.8196277,40.6064733,1/23/2019,other. Nothing,,
576,,,3.0,10:10,,-73.8198852,40.6051516,1/23/2019,,,
577,,,,12:21,,-73.8261146,40.5848641,12/29/2018,,,
578,,,3.0,16:53,,-73.8023627,40.5959665,12/28/2018,,,
579,,,3.0,16:47,,-73.7967053,40.5990336,12/28/2018,,,
580,,,3.0,16:44,,-73.795051,40.5991387,12/28/2018,,,
581,,,6.0,08:22,,-73.8339589,40.6548363,12/22/2018,,,
582,,,6.0,07:53,,-73.8312074,40.6537973,12/22/2018,,,
583,,,6.0,07:52,,-73.8299093,40.6534572,12/22/2018,,,
584,,,,07:40,,-73.8344607,40.655564,12/22/2018,,,
585,,"Tide's been out but the flooding remains 6 hours later in the middle of 164th Ave. DEP cleared the sewer lines and storm drain boxes. Obviously that's not enough since the possible collapse of piping between the storm drains and the canal won't allow the standing water to properly flow. The block is incorrectly pitched as well with a low spot effecting at least 8 homes including ours and neighbors. Worth mentioning, there's a speed bump pile of black top about 100 feet from the canal end which doesn't help drainage either. This is what 164th Avenue deals with be it rain, high tide, or both together. Merry Christmas West Hamilton!
",4.0,14:30,,-73.8299844,40.6519215,12/21/2018,,,
586,,,8.0,10:00,,-73.8288766,40.6535969,12/21/2018,,,
587,,,,07:47,,-73.7753836,40.5930091,12/21/2018,,,
588,,,,07:19,,-73.8295349,40.6519369,12/21/2018,,,
589,,,,07:05,,-73.8301043,40.6538164,12/21/2018,,,
590,,,8.0,07:00,,-73.8299099,40.6529598,12/21/2018,,,
591,,,20.0,06:57,,-73.8305702,40.6598329,12/21/2018,,,
592,,,,06:00,,-73.8295349,40.6519369,12/21/2018,,,
593,,,8.0,10:45,,-73.7882467,40.5921176,11/27/2018,,,
594,,,10.0,10:44,,-73.8300021,40.6514265,11/27/2018,,,
595,,,10.0,11:02,,-73.8305705,40.6598328,11/26/2018,,,
596,,,8.0,10:29,,-73.8311158,40.6539178,11/26/2018,,,
597,,,6.0,10:26,,-73.8312722,40.6597253,11/26/2018,,,
598,,,6.0,10:26,,-73.8304416,40.660091,11/26/2018,,,
599,,,8.0,10:15,,-73.7890031,40.5921236,11/26/2018,,,
600,,,8.0,10:15,,-73.7882467,40.5921176,11/26/2018,,,
601,,,4.0,10:00,,-73.8311489,40.6597558,11/26/2018,,,
602,,,,09:38,,-73.8300406,40.6529435,11/26/2018,,,
603,,,,09:15,,-73.8316115,40.6542929,11/26/2018,,,
604,,,,09:04,,-73.8320274,40.6558623,11/26/2018,,,
605,,,10.0,08:00,,-73.8300021,40.6514265,11/26/2018,,,
606,,,6.0,13:09,,-73.8368057,40.654736,11/25/2018,,,
607,,,,10:00,,-73.8317413,40.6499506,11/25/2018,,,
608,,,15.0,10:00,,-73.8300021,40.6514265,11/25/2018,,,
609,,,,09:58,,-73.8303758,40.6533809,11/25/2018,,,
610,,,,09:55,,-73.8307169,40.6542652,11/25/2018,,,
611,,,4.0,09:55,,-73.8348529,40.654574,11/25/2018,,,
612,,,12.0,09:40,,-73.8287918,40.6531245,11/25/2018,,,
613,,"Up to 2nd Step, Has good progression photos
",12.0,09:38,,-73.8287642,40.6536144,11/25/2018,,,
614,,,6.0,09:34,,-73.8286156,40.6541562,11/25/2018,,,
615,,,,09:30,,-73.8293378,40.6510339,11/25/2018,,,
616,,,,09:20,,-73.8287918,40.6531245,11/25/2018,,,
617,,,,09:20,,-73.822683,40.6032981,11/25/2018,,,
618,,"Up to 1st Step, Has good progression photos
",6.0,09:15,,-73.8287642,40.6536144,11/25/2018,,,
619,,,6.0,09:15,,-73.8416981,40.5803184,11/25/2018,,,
620,,,,09:15,,-73.8341274,40.6554865,11/25/2018,,,
621,,,,09:10,,-73.8311982,40.6591096,11/25/2018,,,
622,,,,09:10,,-73.8311204,40.6588174,11/25/2018,,,
623,,,4.0,09:09,,-73.8309121,40.6597899,11/25/2018,,,
624,,,6.0,11:20,,-73.8876924,40.6492464,11/13/2018,,,
625,,,4.0,16:47,,-73.8289903,40.6535779,10/27/2018,,,
626,,,5.0,12:12,,-73.8289903,40.6535779,10/27/2018,,,
627,,,,12:04,,-73.8212036,40.6024421,10/27/2018,,,
628,,,8.0,12:00,,-73.829726,40.6551071,10/27/2018,,,
629,,,5.0,11:45,,-73.828949,40.6520761,10/27/2018,,,
630,,,3.0,11:38,,-73.8325094,40.6527979,10/27/2018,,,
631,,,12.0,11:10,,-73.8308354,40.6541621,10/27/2018,,,
632,,,6.0,10:50,,-73.8347835,40.6543111,10/27/2018,,,
633,,,4.0,10:50,,-73.8328754,40.6504643,10/27/2018,,,
634,,,4.0,10:39,,-73.8380077,40.5810747,10/27/2018,,,
635,,,6.0,10:38,,-73.8024433,40.5966457,10/27/2018,,,
636,,,16.0,10:36,,-73.8309077,40.6540885,10/27/2018,,,
637,,,12.0,10:30,,-73.8291764,40.65204,10/27/2018,,,
638,,,4.0,10:30,,-73.8339242,40.6585185,10/27/2018,,,
639,,,,10:25,,-73.8290951,40.6515526,10/27/2018,,,
640,,,,10:24,,-73.7917336,40.5945384,10/27/2018,,,
641,,,15.0,10:10,,-73.8302295,40.6539204,10/27/2018,,,
642,,,8.0,10:07,,-73.8385628,40.5785333,10/27/2018,,,
643,,,,10:00,,-73.8292185,40.6535428,10/27/2018,,,
644,,,6.0,10:00,,-73.8299099,40.6529598,10/27/2018,,,
645,,,4.0,09:55,,-73.8338946,40.6584077,10/27/2018,,,
646,,,2.0,09:48,,-73.8333513,40.6560254,10/27/2018,,,
647,,,5.0,09:45,,-73.8341274,40.6554865,10/27/2018,,,
648,,,8.0,09:39,,-73.8416119,40.5804739,10/27/2018,,,
649,,,8.0,09:30,,-73.8307954,40.659805,10/27/2018,,,
650,,,4.0,10:44,,-73.8301619,40.6529237,10/12/2018,,,
651,,,6.0,08:52,,-73.7882467,40.5921176,10/9/2018,,,
652,,,6.0,08:51,,-73.7882467,40.5921176,10/9/2018,,,
653,,,,09:45,,-73.8299093,40.6534572,9/25/2018,,,
654,,,,23:35,,-73.8302551,40.6534843,9/10/2018,,,
655,,,,23:35,,-73.8298866,40.6539708,9/10/2018,,,
656,,,,22:35,,-73.8308713,40.6541251,9/10/2018,,,
657,,,,09:50,,-73.8302549,40.6534008,9/10/2018,,,
658,,,3.0,10:43,,-73.5820508609272,40.7795943499391,8/23/2021,,,
659,,After rainfall,5.0,10:47,,-73.5820508609272,40.7795943499391,8/23/2021,,,
660,,Most of street is unpacked and flooded,5.0,10:59,,-73.5820508609272,40.7795943499391,8/23/2021,,,
661,,,30.0,23:11,,-73.5820508609272,40.7795943499391,9/1/2021,,,
662,,,,09:48,,-73.7619829999988,40.5958177999993,10/9/2021,,,
663,,,6.0,10:15,,-73.5820508609272,40.7795943499391,10/9/2021,,,
664,,,6.0,09:32,,-73.7621071999988,40.5956385999993,11/5/2021,,,
665,,,6.0,09:36,,-73.7620672999988,40.5962391999993,11/5/2021,,,
666,,,,09:52,,-73.7622436999988,40.5957086999993,11/6/2021,,,
667,,,,09:53,,-73.7622436999988,40.5957086999993,11/6/2021,,,
668,,,6.0,09:55,,-73.7622436999988,40.5957086999993,11/6/2021,,,
669,,,6.0,09:56,,-73.7622436999988,40.5957086999993,11/6/2021,,,
670,,,6.0,09:58,,-73.7549565999987,40.5956264999993,11/6/2021,,,
671,,,6.0,10:07,,-73.7619886999988,40.5959294999993,11/6/2021,,,
672,,,12.0,12:09,,-73.8102617251204,40.5904950657739,10/9/2021,,,
673,,,14.0,12:07,,-73.8100735057656,40.5909335375038,10/9/2021,,,
674,,"Slowing traffic, causing traffic disruptions. ",6.0,11:52,,-73.7672346149418,40.5959386161844,10/9/2021,,,
675,,,10.0,11:48,,-73.7645102030434,40.5947934352551,10/9/2021,,,
676,,,6.0,11:46,,-73.7645913320104,40.5959157705558,10/9/2021,,,
677,,,6.0,11:45,,-73.7655410249393,40.5955554966219,10/9/2021,,,
678,,,6.0,11:45,,-73.7664050493959,40.5954781184283,10/9/2021,,,
679,,,6.0,11:44,,-73.7675195560446,40.5952667263266,10/9/2021,,,
680,,Disruptive to traffic ,6.0,11:43,,-73.7675487605518,40.5953659813441,10/9/2021,,,
681,,,5.0,11:41,,-73.7679426343031,40.5964392798936,10/9/2021,,,
682,,,5.0,11:40,,-73.7685983505885,40.5963661896979,10/9/2021,,,
683,,,15.0,11:33,,-73.7692513008459,40.6058743272935,10/9/2021,,,
684,,Flooded coastal evacuation route. ,10.0,11:22,,-73.7694981688446,40.6071455943337,10/9/2021,,,
685,,Flooded evacuation route - Cars still driving through. Floodwater on Norton is even deeper. ,10.0,11:21,,-73.7696051009751,40.6070753966186,10/9/2021,,,
686,,Multiple cars drove through the water and it was up to the undercarriage at least. Sanitation truck drove through too. Delivery truck had to turn around. ,18.0,11:16,,-73.7693024811943,40.6052880067695,10/9/2021,,,
687,,Subway access may be affected ,6.0,10:55,,-73.7688236561459,40.5957069530132,10/9/2021,,,
688,,Affecting the entrance to the USPS Office. ,5.0,10:48,,-73.7894018151748,40.5935950486891,10/9/2021,,,
689,,"Affecting a relatively major intersection, causing traffic disruption. Disrupting access to the shell gas station. The deepest water is right in front of the entrance/exit to the Marina, forcing people to drive through it (There is no alternative way in or out). ",10.0,10:46,,-73.7891406036395,40.5940483340536,10/9/2021,,,
690,,"This was before peak high tide. Very disruptive to people living on this block - The USPS delivery person was frustrated, saying this is 'the third time this week' that she was unable to deliver to these houses. Residents were taking off their shoes to get home. A number of them moved their cars as the water was rising, but some cars were not moved and the water reached at least the tailpipe. The residents said this is normal. ",18.0,10:26,,-73.8099436386534,40.5915349081121,10/9/2021,,,
691,,,,09:46,,-73.8215146464396,40.6066324285262,10/9/2021,,,
692,JBEditor,,5.0,10:25,"Hamilton Beach, Queens",-73.8308862113991,40.651812603097,10/8/2021,,,
693,JBEditor,,7.0,10:55,"Hamilton Beach, Queens",-73.8308745919857,40.6517999771776,10/9/2021,,,
694,JBEditor,Russell St. Flood Sensor is shown in the photograph. ,4.0,13:40,"Hamilton Beach, Queens",-73.8312995125678,40.6545816625828,10/11/2021,,,
695,JBEditor,3 hours after high tide. High tide will not drain. ,2.0,15:30,"Hamilton Beach, Queens",-73.831226694784,40.6546110726708,10/11/2021,,,
696,JBEditor,Photo shows flood sensor at Russell St. ,3.0,17:30,"Hamilton Beach, Queens",-73.8313094136909,40.6545854779463,10/11/2021,,,
697,JBEditor,40 minutes after high tide ,5.0,08:20,"Hamilton Beach, Queens",-73.8306863134857,40.6518167495773,11/4/2021,,,
698,JBEditor,"later comment - 10:15 am, 102/106 barely passable"" (This is the entrance/exit from Hamilton Beach) ",4.0,09:25,"Hamilton Beach, Queens",-73.8301016338304,40.6514221927307,11/7/2021,,,
699,,,,14:15,,-74.0191291956807,40.7417430079535,11/30/2021,,,
700,,,4.0,08:46,FAR ROCKAWAY,-73.5820508609272,40.7795943499391,12/5/2021,,,
701,,I couldn't work for 2 days ,,02:15,brooklyn,-73.9082193160002,40.6379966375986,9/1/2021,,,
702,,,6.0,07:26,FAR ROCKAWAY,-73.5820508609272,40.7795943499391,1/1/2022,,,
703,,,8.0,07:27,Hamilton Beach NY,-73.8301140999988,40.6533362999993,1/2/2022,,,
